id,name,vintage,country,winery,grapes,rating,price,acidity,intensity,sweetness,tannin,flavor_rank1,flavor_rank2,flavor_rank3
3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 1995,1995,France,Château Lafite Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1300,4.0885777,3.968687,1.688693,4.0844145,oak,earth,black_fruit
1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2001,2001,France,Château Latour,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,767.2,4.11168,4.113471,1.6849622,4.1187057,oak,earth,black_fruit
77137,Vega Sicilia Unico (Gran Reserva) 2012,2012,Espagne,Vega Sicilia,Tempranillo,4.7,440,3.6914136,3.8389153,1.7930348,3.413464,oak,earth,black_fruit
1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 1990,1990,France,Château Margaux,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1390,4.143782,3.6663125,1.6232578,3.8105717,earth,oak,black_fruit
1651,Antinori Tenuta Tignanello 'Solaia' 2001,2001,Italie,Antinori,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,450,3.0720334,3.4829996,1.894674,2.9840398,oak,black_fruit,earth
1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2000,2000,France,Château Margaux,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1301.2,4.143782,3.6663125,1.6232578,3.8105717,earth,oak,black_fruit
1684223,Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2000,2000,France,Château Mouton Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,2900,4.0720596,4.0416613,1.7246253,4.0929627,oak,earth,black_fruit
1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 1982,1982,France,Château Latour,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,2800,4.11168,4.113471,1.6849622,4.1187057,oak,earth,black_fruit
3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 1986,1986,France,Château Lafite Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1275.1,4.0885777,3.968687,1.688693,4.0844145,oak,earth,black_fruit
1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1990,1990,France,Château Haut-Brion,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,890,4.2074895,4.070683,1.6775424,4.2189083,earth,oak,black_fruit
22447,Ornellaia Bolgheri Superiore 2005,2005,Italie,Ornellaia,Cabernet Sauvignon;Merlot;Sangiovese,4.7,628.75,3.4552977,3.8786452,1.7906333,3.8793378,oak,black_fruit,earth
1166837,Château Pétrus Pomerol 2004,2004,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,4500,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
80472,Château Montrose Saint-Estèphe (Grand Cru Classé) 1990,1990,France,Château Montrose,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,980,4.241598,4.1863756,1.6292526,4.344101,oak,earth,black_fruit
3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 1982,1982,France,Château Lafite Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,5900,4.0885777,3.968687,1.688693,4.0844145,oak,earth,black_fruit
1179539,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,2005,France,Château Pavie,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,479,3.3807101,4.1724367,1.8805193,3.521787,oak,black_fruit,earth
1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 1999,1999,France,Château Latour,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,850,4.11168,4.113471,1.6849622,4.1187057,oak,earth,black_fruit
3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2000,2000,France,Château Lafite Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1870,4.0885777,3.968687,1.688693,4.0844145,oak,earth,black_fruit
1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2000,2000,France,Château Latour,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1100,4.11168,4.113471,1.6849622,4.1187057,oak,earth,black_fruit
1166837,Château Pétrus Pomerol 1990,1990,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,7200,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2003,2003,France,Château Lafite Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1480,4.0885777,3.968687,1.688693,4.0844145,oak,earth,black_fruit
77137,Vega Sicilia Unico (Gran Reserva) 1991,1991,Espagne,Vega Sicilia,Tempranillo,4.7,1260.4,3.6914136,3.8389153,1.7930348,3.413464,oak,earth,black_fruit
1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2003,2003,France,Château Margaux,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,850,4.143782,3.6663125,1.6232578,3.8105717,earth,oak,black_fruit
1684223,Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2010,2010,France,Château Mouton Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,925,4.0720596,4.0416613,1.7246253,4.0929627,oak,earth,black_fruit
1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1982,1982,France,Château Haut-Brion,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,850,4.2074895,4.070683,1.6775424,4.2189083,earth,oak,black_fruit
77137,Vega Sicilia Unico (Gran Reserva) 2013,2013,Espagne,Vega Sicilia,Tempranillo,4.7,480,3.6914136,3.8389153,1.7930348,3.413464,oak,earth,black_fruit
1651,Antinori Tenuta Tignanello 'Solaia' 1997,1997,Italie,Antinori,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,602.9,3.0720334,3.4829996,1.894674,2.9840398,oak,black_fruit,earth
1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2000,2000,France,Château Cheval Blanc,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1020,3.357856,3.9797492,1.7436185,3.420187,oak,earth,black_fruit
1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,2005,France,Château Cheval Blanc,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1764,3.357856,3.9797492,1.7436185,3.420187,oak,earth,black_fruit
1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1998,1998,France,Château Cheval Blanc,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1680,3.357856,3.9797492,1.7436185,3.420187,oak,earth,black_fruit
89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2008,2008,Italie,Dal Forno Romano,Corvina;Rondinella;Corvinone,4.7,402,2.2603345,4.8126674,3.3286376,2.5131507,oak,black_fruit,earth
1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2005,2005,France,Château Latour,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1220.39,4.11168,4.113471,1.6849622,4.1187057,oak,earth,black_fruit
2446729,Masseto Toscana 2012,2012,Italie,Masseto,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,1987.5,3.0988343,3.625233,1.9874685,3.1429722,oak,black_fruit,earth
1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2003,2003,France,Château Latour,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1150,4.11168,4.113471,1.6849622,4.1187057,oak,earth,black_fruit
1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2005,2005,France,Château Margaux,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1203.3,4.143782,3.6663125,1.6232578,3.8105717,earth,oak,black_fruit
22447,Ornellaia Bolgheri Superiore 2003,2003,Italie,Ornellaia,Cabernet Sauvignon;Merlot;Sangiovese,4.7,528.75,3.4552977,3.8786452,1.7906333,3.8793378,oak,black_fruit,earth
1166837,Château Pétrus Pomerol 1995,1995,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,5778,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
1166837,Château Pétrus Pomerol 2006,2006,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,4211.71,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
1166837,Château Pétrus Pomerol 1996,1996,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,3618,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
87552,Château Rayas Châteauneuf-du-Pape Réservé 2006,2006,France,Château Rayas,Syrah;Mourvèdre;Counoise;Cinsaut;Vaccarèse;Muscardin,4.7,2491.25,3.10395,4.3087425,2.086964,2.796688,red_fruit,earth,spices
1166837,Château Pétrus Pomerol 1999,1999,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,7950,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
2446729,Masseto Toscana 2013,2013,Italie,Masseto,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,2138.75,3.0988343,3.625233,1.9874685,3.1429722,oak,black_fruit,earth
1651,Antinori Tenuta Tignanello 'Solaia' 2016,2016,Italie,Antinori,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,710,3.0720334,3.4829996,1.894674,2.9840398,oak,black_fruit,earth
1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,1986,France,Château Cheval Blanc,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,900,3.357856,3.9797492,1.7436185,3.420187,oak,earth,black_fruit
3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2009,2009,France,Château Lafite Rothschild,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,1310,4.0885777,3.968687,1.688693,4.0844145,oak,earth,black_fruit
89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2011,2011,Italie,Dal Forno Romano,Corvina;Rondinella;Corvinone,4.7,705,2.2603345,4.8126674,3.3286376,2.5131507,oak,black_fruit,earth
84065,Quintarelli Giuseppe Amarone della Valpolicella Classico 2004,2004,Italie,Quintarelli Giuseppe,Corvina;Rondinella;Corvinone,4.7,1082.5,2.376436,4.5893106,3.296856,2.3094838,oak,black_fruit,earth
2446729,Masseto Toscana 2007,2007,Italie,Masseto,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,895,3.0988343,3.625233,1.9874685,3.1429722,oak,black_fruit,earth
1166837,Château Pétrus Pomerol 1983,1983,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,3159.5,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
2446729,Masseto Toscana 2009,2009,Italie,Masseto,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,2088.75,3.0988343,3.625233,1.9874685,3.1429722,oak,black_fruit,earth
1166837,Château Pétrus Pomerol 2000,2000,France,Château Pétrus,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,4.7,8500,3.375261,4.1251116,1.971177,3.4467273,oak,earth,black_fruit
2446729,Masseto Toscana 2004,2004,Italie,Masseto,Cabernet Sauvignon;Merlot;Sangiovese;Canaiolo nero,4.7,4906.25,3.0988343,3.625233,1.9874685,3.1429722,oak,black_fruit,earth
