id,name,vintage,country,winery,grapes,rating,price,acidity,intensity,sweetness,tannin,flavor_rank1,flavor_rank2,flavor_rank3
2194772,Foncalieu Le Versant Merlot 2021,2021,France,Foncalieu,Syrah;Grenache;Mourvèdre,3.8,10.11,3.756958,3.9242172,1.2309488,3.496807,black_fruit,red_fruit,oak
11979422,Château de Saint Cosme Micro-Cosme Rouge 2024,2024,France,Château de Saint Cosme,,3.8,9.95,3.1104445,3.3292594,2.3212593,3.2016294,,,
2017273,Château Cap de Merle Lussac Saint-Émilion 2019,2019,France,Château Cap de Merle,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.9,3.3804567,3.9541118,1.1091878,3.472386,earth,oak,black_fruit
1938996,Colombes des Vignes Côtes-du-Rhône-Villages 'Plan de Dieu' 2022,2022,France,Colombes des Vignes,Syrah;Grenache;Mourvèdre,3.8,9.3,3.168831,3.3376622,2.3441558,3.185065,,,
1935908,Moulin de Gassac Elise 2021,2021,France,Moulin de Gassac,Syrah;Grenache;Mourvèdre,3.8,10,3.6231523,3.6767864,1.8728645,3.4537373,black_fruit,oak,red_fruit
2638768,Domaine du Rochouard Le Coteau Bourgueil 2021,2021,France,Domaine du Rochouard,Cabernet franc,3.8,9.8,3.5714285,3.2571428,2.142857,3.5714285,,,
2638768,Domaine du Rochouard Le Coteau Bourgueil 2022,2022,France,Domaine du Rochouard,Cabernet franc,3.8,9.8,3.5714285,3.2571428,2.142857,3.5714285,,,
2638768,Domaine du Rochouard Le Coteau Bourgueil 2023,2023,France,Domaine du Rochouard,Cabernet franc,3.8,9.5,3.5714285,3.2571428,2.142857,3.5714285,,,
1244939,Château des Eyssards Cuvee Prestige Rouge 2019,2019,France,Château des Eyssards,,3.8,9.5,4.380071,4.538298,1.83539,3.3551419,oak,black_fruit,red_fruit
1550662,Domaine Dupasquier Mondeuse Savoie 2017,2017,France,Domaine Dupasquier,Pinot Noir;Gamay;Mondeuse noire,3.8,10,4.1032743,2.5508804,1.2162676,2.5749998,red_fruit,earth,black_fruit
5873225,Jeff Carrel Pinot Noir 'En Coteaux' 2022,2022,France,Jeff Carrel,Syrah;Grenache;Mourvèdre,3.8,9.95,3.4967675,2.6743371,1.4703221,3.0296714,red_fruit,oak,earth
1212048,Château Puy Castera Haut-Médoc 2022,2022,France,Château Puy Castera,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.9,4.170196,4.2867575,1.4277829,4.2875113,oak,black_fruit,red_fruit
1165729,Château Malagar Côtes de Bordeaux 2015,2015,France,Château Malagar,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.9,3.7973685,3.660664,1.4871792,3.4723654,black_fruit,oak,earth
2402877,Château Pesquie Ventoux Edition 1912m 2022,2022,France,Château Pesquie,Syrah;Grenache;Mourvèdre,3.8,9.95,3.466683,3.881345,1.4210453,3.2937245,red_fruit,black_fruit,earth
1177306,Château Haut-Monplaisir Tradition Cahors Malbec 2022,2022,France,Château Haut-Monplaisir,Malbec,3.8,9.8,3.127444,3.9688792,1.5366954,3.3651714,black_fruit,earth,oak
5120050,Terroir Feely Résonance 2011,2011,France,Terroir Feely,,3.8,10,3.5,3,1,4,black_fruit,red_fruit,citrus_fruit
1189527,Xavier Vignon Ventoux 2022,2022,France,Xavier Vignon,Syrah;Grenache;Mourvèdre,3.8,9.25,3.375238,3.908129,1.6681427,3.0849268,black_fruit,oak,spices
6701901,Lalaurie Vingt-Deux Pas 2022,2022,France,Lalaurie,Grenache,3.8,9.2,2.405,3.5,1,2.75,black_fruit,red_fruit,oak
9029445,Rhonéa Tradition Rasteau Cru des Côtes du Rhône 2021,2021,France,Rhonéa,Syrah;Grenache;Mourvèdre,3.8,10.4,3.2480056,3.5468252,1.6925617,3.0893047,black_fruit,spices,red_fruit
1123964,Famille Perrin Côtes du Rhône Villages Rouge 2022,2022,France,Famille Perrin,Syrah;Grenache;Mourvèdre,3.8,9.98,3.4113774,3.863821,1.4068375,3.2004352,red_fruit,black_fruit,oak
2249666,Château Pichon Bellevue Graves de Vayres 2019,2019,France,Château Pichon Bellevue,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,10.5,3.78844,3.448298,1.5926241,3.168605,red_fruit,spices,earth
1185564,Saint-Damien La Bouveau Côtes du Rhône 2021,2021,France,Saint-Damien,Syrah;Grenache;Mourvèdre,3.8,9.8,3.4252095,3.7968867,1.8694444,3.3397903,black_fruit,earth,red_fruit
1289510,Château Mossé Le Tradition Côtes du Roussillon 2022,2022,France,Château Mossé,Syrah;Grenache;Mourvèdre,3.8,9.67,3.5884616,3.6846156,1.3853847,3.6207693,spices,oak,non_oak
1177846,Château Labadie Médoc 2022,2022,France,Château Labadie,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.5,4.1608686,4.220004,1.6591146,4.147897,oak,black_fruit,red_fruit
7605220,La Grand Comtadine Côtes-du-Rhône-Villages 'Visan' 2024,2024,France,La Grand Comtadine,Syrah;Grenache;Mourvèdre,3.8,9.6,3.08896,4.0348,1.2867199,3.51224,black_fruit,,
96824,Domaine Rigot Volupté Côtes-du-Rhône-Villages 'Plan de Dieu' 2006,2006,France,Domaine Rigot,Syrah;Grenache;Mourvèdre,3.8,9.5,3.5,4,1,3.5,,,
1204475,Château Beauregard Ducasse Graves 2021,2021,France,Château Beauregard Ducasse,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,10.3,4.2259502,4.3107667,1.4983182,4.2441497,oak,earth,black_fruit
1178098,Domaine Autrand Vinsobres 2023,2023,France,Domaine Autrand,Syrah;Grenache;Mourvèdre,3.8,10.5,3.6467211,4.021587,1.7766162,3.5662777,black_fruit,oak,red_fruit
4530763,Ostertag Hurlimann Pinot Noir 2024,2024,France,Ostertag Hurlimann,Pinot Noir,3.8,9.7,4,2,1,2,,,
6333960,Terroir Daronton Côtes-du-Rhône 2021,2021,France,Terroir Daronton,Syrah;Grenache;Mourvèdre,3.8,10.6,3.189197,3.844141,1.3530141,3.3776617,oak,black_fruit,spices
1403497,Château Cru Godard Côtes de Bordeaux 2022,2022,France,Château Cru Godard,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.7,3.8462288,3.8697996,1.5838314,3.607814,black_fruit,earth,oak
6525989,Château de Beaulieu Côtes du Marmandais 2011,2011,France,Château de Beaulieu,,3.8,10.5,4.2000003,4.355452,1.9531921,3.646808,black_fruit,oak,spices
5335949,Cave des Grands Crus Blancs Moulin-à-Vent 2024,2024,France,Cave des Grands Crus Blancs,Gamay,3.8,10,5,1,1,1.4627585,black_fruit,oak,spices
2609946,Lamé Delisle Boucard Domaine des Chesnaies Cuvée Prestige Bourgueil 2017,2017,France,Lamé Delisle Boucard,Cabernet franc,3.8,10.6,3.9659612,3.4956915,1.9668683,3.7999043,earth,black_fruit,red_fruit
9090434,Domaine de La Santoline Minervois 2019,2019,France,Domaine de La Santoline,Syrah;Grenache;Mourvèdre,3.8,9.9,3.5714285,3.5714285,1.8571428,3.5714285,,,
1665120,Château de Francs Francs - Côtes de Bordeaux Les Cerisiers 2021,2021,France,Château de Francs,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,10.5,3.7207704,3.8822818,1.7030201,3.617906,oak,black_fruit,earth
6513222,Domaine de Mermès Jean Esprit 2020,2020,France,Domaine de Mermès,,3.8,10,3.5,3,1,4,black_fruit,earth,red_fruit
6641671,Domaine de la Bégude Cadet de la Bégude Rouge 2022,2022,France,Domaine de la Bégude,Syrah;Cabernet Sauvignon;Grenache;Mourvèdre;Carignan;Tibouren;Cinsaut,3.8,10.5,3.2920833,3.6397727,1.6722349,3.707386,red_fruit,earth,black_fruit
2322047,Domaine Le Clos du Serres Les Maros Terrasses du Larzac 2013,2013,France,Domaine Le Clos du Serres,Syrah;Grenache;Mourvèdre,3.8,9.57,3.8479335,3.6877334,1.7039199,3.5223997,red_fruit,oak,spices
3984490,Château Gilbert & Gaillard Pour les Amis Saint-Chinian 2019,2019,France,Château Gilbert & Gaillard,Syrah;Grenache;Mourvèdre,3.8,9.8,3.4333696,3.8266103,2.0394237,3.292167,red_fruit,black_fruit,spices
10200674,Domaine de Joy Naturellement Joÿ Côtes de Gascogne Rouge 2024,2024,France,Domaine de Joy,,3.8,9.5,4.373016,4,1.648889,4,black_fruit,,
1936804,Jean Bouchard Coteaux Bourguignons 2022,2022,France,Jean Bouchard,Pinot Noir,3.8,9.9,3.9185846,2.7231736,1.4727626,2.3222833,oak,red_fruit,black_fruit
6525989,Château de Beaulieu Côtes du Marmandais 2012,2012,France,Château de Beaulieu,,3.8,10.5,4.2000003,4.355452,1.9531921,3.646808,black_fruit,oak,spices
1174557,Château Bégadanet Médoc 2021,2021,France,Château Bégadanet,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.5,4.1105685,4.1931477,1.6889296,4.0928082,oak,earth,black_fruit
1185564,Saint-Damien La Bouveau Côtes du Rhône 2023,2023,France,Saint-Damien,Syrah;Grenache;Mourvèdre,3.8,9.95,3.4252095,3.7968867,1.8694444,3.3397903,black_fruit,earth,red_fruit
1401238,Château Bellevue Marchand - Rene Leroy Bordeaux 2020,2020,France,Château Bellevue Marchand - Rene Leroy,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.95,3.398018,3.9610941,1.5196154,3.2919233,black_fruit,earth,oak
9149769,Château de Valcombe Le Soufre Coupé! 2021,2021,France,Château de Valcombe,,3.8,10.3,3.5,3,1,4,black_fruit,red_fruit,
12343636,Château de Manissy Côtes-du-Rhône Rouge 2022,2022,France,Château de Manissy,Syrah;Grenache;Mourvèdre,3.8,9.9,3.5,4,1,3.5,,,
1187674,Domaine Ollier Taillefer Les Collines Faugères Rouge 2021,2021,France,Domaine Ollier Taillefer,Syrah;Grenache;Mourvèdre,3.8,10.3,3.738908,3.6811173,1.4534984,3.6253715,red_fruit,black_fruit,spices
2112213,Château Saint-Cyrgues Costières de Nîmes Rouge 2023,2023,France,Château Saint-Cyrgues,Syrah;Grenache;Mourvèdre,3.8,9.68,3.3659217,3.7461452,1.21,3.3738267,black_fruit,earth,oak
1206687,Château Godard Bellevue Francs Côtes De Bordeaux 2014,2014,France,Château Godard Bellevue,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,9.5,3.9307222,4.061838,1.3389934,3.9663458,earth,oak,black_fruit
7574057,Clos Troteligotte K-Tannat 2021,2021,France,Clos Troteligotte,,3.8,10,3.5,3,1,4,black_fruit,red_fruit,floral
1212497,Château La Freynelle Bordeaux (Merlot - Cabernet Sauvignon) 2023,2023,France,Château La Freynelle,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.8,10.5,3.8137848,3.746282,1.4725753,3.5178707,black_fruit,red_fruit,oak
1568792,Marie Dupin St. Nicolas de Bourgueil 2023,2023,France,Marie Dupin,Cabernet franc,3.8,9.3,3.9428113,2.9637785,1.375023,3.904516,microbio,red_fruit,
5566785,Cave de Chaintré La Roche Blanche Brouilly 2024,2024,France,Cave de Chaintré,Gamay,3.8,9.8,5,1,1,1.5,red_fruit,spices,black_fruit
97803,Domaine la Soumade Côtes du Rhône 2022,2022,France,Domaine la Soumade,Syrah;Grenache;Mourvèdre,3.8,9.9,3.3714838,3.8733442,1.7068965,3.3886833,black_fruit,oak,earth
1220258,Clos del Rey Baby del Rey 2023,2023,France,Clos del Rey,Syrah;Grenache;Mourvèdre,3.8,10.3,3.7669592,3.7909358,1.1468421,2.8664327,earth,microbio,
1233722,Château Saint-Aubin Médoc 2024,2024,France,Château Saint-Aubin,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,10.32,4.0525284,4.077817,1.52379,3.9857466,black_fruit,oak,earth
1233722,Château Saint-Aubin Médoc 2023,2023,France,Château Saint-Aubin,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,10.32,4.0525284,4.077817,1.52379,3.9857466,black_fruit,oak,earth
1406133,Château Trebiac Graves 2022,2022,France,Château Trebiac,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.2,4.285881,4.1164613,1.3952496,4.211479,earth,oak,black_fruit
1406133,Château Trebiac Graves 2023,2023,France,Château Trebiac,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.2,4.285881,4.1164613,1.3952496,4.211479,earth,oak,black_fruit
3779591,Château Sixtine Cuvée du Vatican Réserve de l’Abbé Côtes du Rhône 2024,2024,France,Château Sixtine,Syrah;Grenache;Mourvèdre,3.7,10,3.4665494,3.9025931,1.4017702,3.1408787,red_fruit,oak,black_fruit
4113,Mouton Cadet Bordeaux Rouge 2022,2022,France,Mouton Cadet,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.9,3.7747307,3.777186,1.492882,3.5282829,black_fruit,oak,red_fruit
1105960,Les Vins de Vienne - Cuilleron-Gaillard-Villard Côtes du Rhône 'Les Cranilles' 2023,2023,France,Les Vins de Vienne - Cuilleron-Gaillard-Villard,Syrah;Grenache;Mourvèdre,3.7,9.5,3.4267108,3.9032178,1.4905053,3.2278087,black_fruit,red_fruit,spices
1160340,Château Fontarèche Cuvée Pierre Mignard 2023,2023,France,Château Fontarèche,Syrah;Grenache;Mourvèdre,3.7,9.5,3.715819,3.8872008,1.5093235,3.6547036,black_fruit,oak,red_fruit
1370177,Clos Troteligotte K-nom Malbec 2022,2022,France,Clos Troteligotte,Malbec,3.7,9.9,3.1833718,3.839768,1.5533276,3.2618105,black_fruit,oak,earth
16380,Domaine de la Mordorée La Dame Rousse Côtes-du-Rhône 2022,2022,France,Domaine de la Mordorée,Syrah;Grenache;Mourvèdre,3.7,9.8,3.393218,3.8832626,1.6018414,3.177785,red_fruit,black_fruit,earth
1127823,Château Bolaire Bordeaux Supérieur 2021,2021,France,Château Bolaire,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,10,3.8233316,3.8931787,1.687358,3.5899818,black_fruit,earth,oak
1230015,Château Grand Corbin-Despagne Château Ampélia Castillon - Côtes de Bordeaux 2024,2024,France,Château Grand Corbin-Despagne,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,10.5,3.82806,3.8710773,1.3886353,3.5848837,black_fruit,oak,red_fruit
1565337,Mont de Marie Anathéme Rouge 2024,2024,France,Mont de Marie,,3.7,9.46,3.3364487,2.945701,1.14,3.8037384,red_fruit,earth,black_fruit
1145863,Château Pontey Médoc 2022,2022,France,Château Pontey,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.95,4.297542,4.1006284,1.3476956,4.2282395,oak,black_fruit,red_fruit
1234067,Château du Caillau Malbec Cahors 2023,2023,France,Château du Caillau,Malbec,3.7,9.95,3.1608202,3.9433973,1.540575,3.3218315,black_fruit,oak,earth
1301866,Château Hauchat Fronsac 2022,2022,France,Château Hauchat,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.89,3.1415594,3.9823709,1.2162758,3.0805159,oak,black_fruit,red_fruit
5788402,Clos des Lumières L'éclat Côtes du Rhône Rouge 2023,2023,France,Clos des Lumières,Syrah;Grenache;Mourvèdre,3.7,9.25,3.5107048,3.7998285,1.3927594,3.2456899,red_fruit,oak,black_fruit
2416008,Château Val Joanis Tradition Luberon 2022,2022,France,Château Val Joanis,Syrah;Grenache;Mourvèdre,3.7,9.95,3.515888,3.8693428,1.3711888,3.3177204,red_fruit,oak,earth
1483591,Domaine de Nerleux Saumur Champigny 2023,2023,France,Domaine de Nerleux,Cabernet franc,3.7,10.2,4,3.17213,1.6021805,3.6769173,tree_fruit,black_fruit,earth
1172603,Haut Pécharmant Pécharmant 2022,2022,France,Haut Pécharmant,,3.7,9.8,4.095655,4.3146205,2.246793,3.7928922,oak,black_fruit,earth
1206687,Château Godard Bellevue Francs Côtes De Bordeaux 2019,2019,France,Château Godard Bellevue,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.5,3.9307222,4.061838,1.3389934,3.9663458,earth,oak,black_fruit
1674970,Château Romanin Alpilles Rouge 2024,2024,France,Château Romanin,,3.7,10.08,3.1162372,3.0765467,2.0796394,2.6927836,black_fruit,red_fruit,tree_fruit
2411099,Domaine Girard Pinot Noir 2024,2024,France,Domaine Girard,Syrah;Grenache;Mourvèdre,3.7,10.5,3.966837,3.641505,1.3386464,3.5179834,red_fruit,earth,oak
1929440,Château de Respide Reserve Graves 2020,2020,France,Château de Respide,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.5,4.405863,4.4219856,1.2645154,4.445863,oak,red_fruit,black_fruit
5729236,Baudry-Dutour Amaranthe Chinon Rouge 2024,2024,France,Baudry-Dutour,Cabernet franc,3.7,9.5,3.9237163,3.2921364,1.8280072,3.6310413,red_fruit,black_fruit,earth
2641099,Anne-Sophie Pic et Michel Chapoutier Côtes-du-Rhône Rouge 2024,2024,France,Anne-Sophie Pic et Michel Chapoutier,Syrah;Grenache;Mourvèdre,3.7,10.5,3.57883,3.8405066,1.5610734,3.2911584,red_fruit,earth,black_fruit
2394110,Domaine de Noiré Soif de Tendresse Chinon 2023,2023,France,Domaine de Noiré,Cabernet franc,3.7,10.5,3.8066802,3.4115572,2.052459,3.7182379,red_fruit,earth,black_fruit
5383631,Jeff Carrel Caramany Sous la Montagne Côtes du Roussillon Villages 2020,2020,France,Jeff Carrel,Syrah;Grenache;Mourvèdre,3.7,10.5,3.9060836,3.9508748,1.9023658,3.6907358,black_fruit,earth,oak
99330,Laurent Perrachon Juliénas Roche Bleue 2024,2024,France,Laurent Perrachon,Gamay,3.7,10.5,4.7042723,1.4375851,1.2625387,2.0022707,red_fruit,earth,black_fruit
2022435,Domaine de Rochebin Vieilles Vignes Bourgogne Pinot Noir 2023,2023,France,Domaine de Rochebin,Pinot Noir,3.7,9.9,3.7864807,2.4235194,1.6432282,2.3861408,red_fruit,oak,earth
2314944,Château Mandirac Corbières 2024,2024,France,Château Mandirac,Syrah;Grenache;Mourvèdre,3.7,10.5,3.587908,3.8697696,1.8054609,3.3800886,earth,spices,black_fruit
1178861,Poulvarel Costières de Nîmes Rouge 2023,2023,France,Poulvarel,Syrah;Grenache;Mourvèdre,3.7,10,3.4779124,3.989495,1.4199727,3.3493972,oak,red_fruit,black_fruit
1178861,Poulvarel Costières de Nîmes Rouge 2024,2024,France,Poulvarel,Syrah;Grenache;Mourvèdre,3.7,10,3.4779124,3.989495,1.4199727,3.3493972,oak,red_fruit,black_fruit
1794516,Domaine des Gravennes Lou Pitchoun Côtes-du-Rhône 2023,2023,France,Domaine des Gravennes,Syrah;Grenache;Mourvèdre,3.7,9.5,3.2557523,3.6450784,1.2037774,2.984073,black_fruit,red_fruit,spices
1181293,Château La Rose Sarron Graves Rouge 2020,2020,France,Château La Rose Sarron,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.5,4.4254975,4.5151834,1.3991098,4.3097906,oak,earth,black_fruit
4801025,La Quille Graves Rouge 2021,2021,France,La Quille,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,10.5,4.2387385,4.2665763,1.191081,4.14018,earth,black_fruit,oak
8830848,Jeff Carrel Grenache Under My Skin 2023,2023,France,Jeff Carrel,Syrah;Grenache;Mourvèdre,3.7,9.95,3.3786833,3.923543,1.7669796,3.3533206,black_fruit,spices,red_fruit
1662855,Domaine des Soulanes Jean Pull 2022,2022,France,Domaine des Soulanes,Syrah;Grenache;Mourvèdre,3.7,10.5,3.8886862,3.991679,1.6080585,3.580365,black_fruit,red_fruit,oak
1958370,Domaine de Villeneuve La Muse Pic-Saint-Loup Rouge 2024,2024,France,Domaine de Villeneuve,Syrah;Grenache;Mourvèdre,3.7,9.9,4.028718,3.3590138,1.7451282,3.6114595,spices,red_fruit,black_fruit
1203919,Château de Panigon Château Amour Médoc 2015,2015,France,Château de Panigon,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.5,4.1817093,4.0771704,1.4169999,4.154397,oak,black_fruit,red_fruit
1244260,Domaine du Crampilh L'Originel Madiran 2017,2017,France,Domaine du Crampilh,Cabernet Sauvignon;Cabernet franc;Tannat;Fer servadou,3.7,10,4.502893,4.934,1.9095001,4.4523215,black_fruit,earth,oak
2655095,Château Brande-Bergère Bordeaux Supérieur 2023,2023,France,Château Brande-Bergère,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.8,3.7395597,3.7820246,1.5905987,3.6009157,black_fruit,red_fruit,earth
2655095,Château Brande-Bergère Bordeaux Supérieur 2020,2020,France,Château Brande-Bergère,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.8,3.7395597,3.7820246,1.5905987,3.6009157,black_fruit,red_fruit,earth
2655095,Château Brande-Bergère Bordeaux Supérieur 2021,2021,France,Château Brande-Bergère,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.8,3.7395597,3.7820246,1.5905987,3.6009157,black_fruit,red_fruit,earth
1759947,Domaine Rémi Jalliet Clos d'Espinous 2023,2023,France,Domaine Rémi Jalliet,Syrah;Grenache;Mourvèdre,3.7,9.5,3.7922573,3.8791199,2.1264787,3.4427767,earth,black_fruit,spices
4010569,Marrenon Capella 2022,2022,France,Marrenon,Syrah;Grenache;Mourvèdre,3.7,9.8,3.335194,3.9943807,1.5560814,3.140795,black_fruit,oak,spices
2395405,Gérard Bertrand Côtes du Roussillon Villages Tautavel Arago 21 2021,2021,France,Gérard Bertrand,Syrah;Grenache;Mourvèdre,3.7,9.9,3.9809904,4.0989246,1.4390272,3.771689,black_fruit,earth,spices
1787292,Domaine de Grangeneuve Tentation de la Marquise 2023,2023,France,Domaine de Grangeneuve,Syrah;Grenache;Mourvèdre,3.7,10.5,3.07211,3.6757224,1.9113873,3.101561,black_fruit,spices,red_fruit
1762163,Château Chapelle La Rose Prestige Lussac-Saint-Émilion 2018,2018,France,Château Chapelle La Rose,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.5,3.2778723,4.0504255,1.2231915,3.6406384,microbio,oak,spices
1950846,Les Païssels Le Banel Saint-Chinian 2023,2023,France,Les Païssels,Syrah;Grenache;Mourvèdre,3.7,9.95,3.4447224,3.66977,1.2767117,3.2829635,red_fruit,earth,black_fruit
2895746,Domaine Rotier Esquisse Rouge 2023,2023,France,Domaine Rotier,,3.7,9.5,4.2969637,3.8086388,1.377487,3.5609949,earth,spices,black_fruit
2895746,Domaine Rotier Esquisse Rouge 2022,2022,France,Domaine Rotier,,3.7,9.7,4.2969637,3.8086388,1.377487,3.5609949,earth,spices,black_fruit
2385443,Domaine La Tour Beaumont Val de Loire Gamay 2024,2024,France,Domaine La Tour Beaumont,,3.7,10,4.13646,2.0799115,1.290177,3.1455753,red_fruit,earth,black_fruit
4812581,Alain Jaume Sy-Rah Family 2024,2024,France,Alain Jaume,Syrah;Grenache;Mourvèdre,3.7,9.8,3.4555397,3.67177,1.6262122,3.36269,spices,black_fruit,earth
1435742,Les Vignerons du Sommiérois Les Romanes Coteaux du Languedoc Rouge 2020,2020,France,Les Vignerons du Sommiérois,Syrah;Grenache;Mourvèdre,3.7,9.5,3.3058004,3.8099697,1.163293,3.5594215,spices,oak,earth
2118808,Domaine de la Commanderie - Philippe Pain Vieilles Vignes Chinon Sélection 2023,2023,France,Domaine de la Commanderie - Philippe Pain,Cabernet franc,3.7,9.55,3.7732959,3.4120672,1.7439107,3.3373184,red_fruit,earth,black_fruit
1169315,Domaine du Cros Marcillac (Cuvée Lo Sang del Païs) 2019,2019,France,Domaine du Cros,,3.7,9.95,4.199278,4.2853613,1.6725701,3.719456,red_fruit,earth,spices
1308763,Buffeteau Château Haut Dambert Bordeaux Supérieur 2022,2022,France,Buffeteau,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.95,3.7889423,4.0032053,1.2045193,3.295,oak,black_fruit,earth
1170219,Château Clinet Ronan by Clinet Bordeaux 2019,2019,France,Château Clinet,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,10.3,3.708555,3.8280778,1.5072467,3.5306087,black_fruit,oak,red_fruit
1194956,Château d'Agel Les Bonnes Rouge 2023,2023,France,Château d'Agel,Syrah;Grenache;Mourvèdre,3.7,10,3.6872594,3.7009873,1.7291852,3.4630613,black_fruit,red_fruit,earth
1210644,Château Vieux Barrail Puisseguin Saint-Émilion 2023,2023,France,Château Vieux Barrail,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,9.9,3.4224892,4.5030227,1.3264445,3.640178,oak,black_fruit,earth
1177846,Château Labadie Médoc 2017,2017,France,Château Labadie,Cabernet Sauvignon;Cabernet franc;Malbec;Merlot;Petit Verdot;Carménère,3.7,10.5,4.1608686,4.220004,1.6591146,4.147897,oak,black_fruit,red_fruit
1193394,Cave du Château de Chenas Coeur de Granit Fleurie 2023,2023,France,Cave du Château de Chenas,Gamay,3.7,10.4,4.4298706,1.3127185,1.4193205,1.6698058,red_fruit,black_fruit,oak
2306686,Château de la Jaubertie Bergerac Rouge 2022,2022,France,Château de la Jaubertie,,3.7,9.35,4.1588235,4.5,1.754902,3.0411766,black_fruit,oak,earth
1134152,M. Chapoutier Côtes-du-Rhône 2023,2023,France,M. Chapoutier,Syrah;Grenache;Mourvèdre,3.7,9.95,3.3859394,3.7752562,1.5658573,3.210983,red_fruit,black_fruit,earth
5009064,Mas Cristine Le Grill Côtes du Roussillon 2022,2022,France,Mas Cristine,Syrah;Grenache;Mourvèdre,3.7,10.1,3.6082525,3.3697264,1.4737053,3.437179,tree_fruit,earth,black_fruit
3872624,Jeff Carrel La Tire 2018,2018,France,Jeff Carrel,Syrah;Grenache;Mourvèdre,3.7,9.5,3.468618,3.617244,1.7592565,3.2439315,red_fruit,black_fruit,oak
88163,Filliatreau Lena Filliatreau Saumur-Champigny 2022,2022,France,Filliatreau,Cabernet franc,3.7,10.5,3.7942157,3.2505882,2.2140195,3.5642157,earth,red_fruit,oak
2129498,Cave du Château de Chenas Coeur de Granit Saint-Amour 2024,2024,France,Cave du Château de Chenas,Gamay,3.7,10.4,4.0497704,1.4933335,1.463161,1.8159769,red_fruit,earth,oak
1375048,Clusel-Roch Traboules Coteaux du Lyonnais 2020,2020,France,Clusel-Roch,,3.7,9.17,3.5378852,3.313706,1.4809617,3.0407567,red_fruit,earth,spices
7428725,Clos du Mont-Olivet Rive Droite 2023,2023,France,Clos du Mont-Olivet,,3.7,9.9,3.8373013,2.9684129,1.0834919,3.6296823,red_fruit,black_fruit,oak
2552079,Domaine de la Pigeade Ventoux 'Les Sables' 2021,2021,France,Domaine de la Pigeade,Syrah;Grenache;Mourvèdre,3.7,10,3.0260608,3.9456968,1.5088181,3.154818,red_fruit,earth,spices
